CustomerID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Churned
15776433,730,Spain,Male,62,2,0,2,Yes,Yes,186489.95,No
15748936,709,Spain,Female,45,2,0,2,No,Yes,162922.65,No
15717225,544,France,Female,21,10,161525.96,2,Yes,No,9262.77,No
15685226,712,Germany,Female,29,7,147199.07,1,Yes,Yes,84932.4,No
15785611,752,Germany,Male,38,3,183102.29,1,Yes,Yes,71557.12,No
15573456,648,Spain,Male,46,9,127209,2,Yes,No,77405.95,Yes
15684548,556,Spain,Male,38,8,0,2,No,No,417.41,Yes
15620505,594,Spain,Female,24,0,97378.54,1,Yes,Yes,71405.17,No
15807432,645,Germany,Female,37,2,136925.09,2,No,Yes,153400.24,No
15584766,557,France,Male,33,3,54503.55,1,Yes,Yes,371.05,No
15612187,547,Germany,Male,32,8,155726.85,1,Yes,No,67789.99,No
15762218,701,France,Female,39,9,0,2,No,Yes,145894.9,No
15646372,616,France,Female,66,1,135842.41,1,Yes,No,183840.51,Yes
15690452,605,France,Male,52,1,63349.75,1,Yes,No,108887.44,No
15747795,593,Germany,Female,38,4,129499.42,1,Yes,Yes,154071.27,No
15781589,751,Spain,Male,52,8,0,2,No,Yes,179291.85,No
15732674,443,Spain,Male,36,6,70438.01,2,No,Yes,56937.43,No
15642291,685,France,Male,23,8,0,2,Yes,Yes,112239.03,No
15692761,718,France,Male,36,9,0,1,Yes,No,45909.87,No
15578045,538,Spain,Female,49,9,141434.04,1,No,No,173779.25,Yes
15745354,611,Spain,Female,37,4,0,2,Yes,No,125696.26,No
15701376,668,Germany,Male,37,10,152958.29,2,Yes,Yes,159585.61,No
15691625,537,Germany,Female,41,3,138306.34,1,Yes,No,106761.47,No
15566594,709,Spain,Male,23,10,0,2,No,No,129590.18,No
15760431,850,France,Male,38,1,0,2,Yes,Yes,80006.65,No
15686302,745,Spain,Female,31,3,124328.84,1,Yes,Yes,140451.52,No
15801559,693,Germany,Female,41,9,181461.48,3,Yes,Yes,187929.43,Yes
15810432,795,Spain,Male,35,8,0,2,Yes,No,167155.36,No
15809616,626,Spain,Male,26,8,0,2,No,No,191420.71,No
15720559,487,Germany,Female,61,5,110368.03,1,No,No,11384.45,Yes
15695632,556,France,Female,39,9,89588.35,1,Yes,Yes,94898.1,No
15659843,643,France,Female,46,6,0,2,No,No,106781.59,No
15615624,605,France,Female,28,6,0,2,No,No,159508.52,No
15810418,756,Germany,Female,60,3,115924.89,1,Yes,No,93524.19,Yes
15716186,586,France,Female,38,2,0,2,Yes,No,87168.46,No
15674551,535,Germany,Male,40,7,111756.5,1,Yes,No,8128.32,Yes
15622834,678,France,Female,35,4,0,1,Yes,No,125518.32,No
15566111,596,France,Male,39,9,0,1,Yes,No,48963.59,No
15784597,648,France,Male,26,9,162923.85,1,Yes,No,98368.24,No
15652883,492,Germany,Male,39,10,124576.65,2,Yes,No,148584.61,No
15806964,702,France,Male,45,0,80793.58,1,Yes,Yes,27474.81,No
15576313,486,Germany,Female,40,9,71340.09,1,Yes,No,76192.21,No
15806467,568,Germany,Male,40,1,99282.63,1,No,No,134600.94,Yes
15597602,619,Germany,Male,57,3,137946.39,1,Yes,Yes,72467.99,Yes
15743040,724,Germany,Male,41,2,127892.57,2,No,Yes,199645.45,No
15705521,548,Germany,Female,33,0,101084.36,1,Yes,No,42749.85,No
15595039,545,Germany,Female,37,8,114754.08,1,Yes,No,136050.44,Yes
15799384,683,France,Male,33,8,0,1,No,No,73564.44,No
15581197,762,France,Female,51,3,99286.98,1,No,Yes,85578.63,No
15693737,627,Germany,Female,30,4,79871.02,2,Yes,No,129826.89,No
15624623,516,France,Male,35,10,104088.59,2,No,No,119666,No
15783501,800,France,Female,38,2,168190.33,2,Yes,No,68052.08,No
15690134,464,Germany,Female,42,3,85679.25,1,Yes,Yes,164104.74,No
15782735,626,France,Female,35,3,0,1,No,No,80190.36,No
15611088,790,France,Female,31,9,0,2,Yes,No,84126.75,No
15672145,534,France,Female,34,7,121551.58,2,Yes,Yes,70179,No
15732628,745,France,Male,46,2,122220.19,1,Yes,Yes,118024.1,No
15787470,553,Spain,Male,47,3,116528.15,1,No,No,145704.19,Yes
15803406,748,France,Female,26,1,77780.29,1,No,Yes,183049.41,No
15730460,722,France,Male,37,2,0,1,No,No,120906.83,No
15644572,501,France,Male,40,4,125832.2,1,Yes,Yes,100433.83,No
15694860,675,France,Female,38,6,68065.8,1,No,No,138777,Yes
15658169,778,Spain,Female,47,6,127299.34,2,Yes,No,124694.99,No
15794396,494,Germany,Female,38,7,174937.64,1,Yes,No,40084.32,No
15785798,850,France,Male,40,9,0,2,No,Yes,119232.33,No
15710825,592,Spain,Male,31,7,110071.1,1,No,No,43921.36,No
15668444,590,Spain,Female,44,3,139432.37,1,Yes,No,62222.81,No
15726631,758,France,Female,39,6,127357.76,1,No,Yes,56577,No
15733797,506,France,Male,36,5,0,2,Yes,No,164253.35,No
15747960,733,France,Male,33,3,0,1,Yes,Yes,7666.73,No
15634632,711,France,Male,38,3,0,2,Yes,No,68487.51,No
15707362,514,Germany,Male,43,1,95556.31,1,No,Yes,199273.98,Yes
15662976,637,Spain,Male,37,8,0,1,Yes,Yes,186062.36,No
15732778,468,Germany,Male,29,1,111681.98,2,Yes,Yes,195711.16,No
15718443,539,France,Male,39,3,0,2,Yes,No,36692.17,No
15670039,509,Spain,Female,25,3,108738.71,2,Yes,No,106920.57,No
15773792,662,France,Female,32,4,133950.37,1,Yes,Yes,48725.68,Yes
15613786,818,Spain,Male,26,4,0,2,Yes,Yes,167036.94,No
15726032,608,France,Male,33,9,89968.69,1,Yes,No,68777.26,No
15663252,850,Spain,Female,32,9,0,2,Yes,Yes,18924.92,No
15593782,816,Germany,Female,38,5,130878.75,3,Yes,No,71905.77,Yes
15633283,536,France,Male,35,8,0,2,Yes,No,64833.28,No
15749167,753,France,Male,35,3,0,2,Yes,Yes,184843.77,No
15759298,631,Spain,Male,27,10,134169.62,1,Yes,Yes,176730.02,No
15683625,703,France,Male,37,1,149762.08,1,Yes,No,20629.4,Yes
15635367,774,France,Male,26,2,93844.69,1,Yes,No,28415.36,No
15681705,785,France,Male,28,8,0,2,Yes,No,77231.27,No
15603156,571,France,Female,33,1,0,2,Yes,No,102750.7,No
15591986,621,Germany,Male,46,6,141078.37,1,No,No,34580.8,Yes
15798888,605,Germany,Female,31,1,117992.59,1,Yes,Yes,183598.77,No
15809722,611,France,Female,40,8,100812.33,2,Yes,No,147358.27,No
15677538,569,France,Male,38,7,0,1,Yes,Yes,108469.2,No
15797736,658,France,Male,29,4,80262.6,1,Yes,Yes,20612.82,No
15695585,788,Spain,Male,34,6,156478.62,1,No,Yes,181196.76,No
15744398,525,France,Female,23,5,0,2,Yes,No,160249.1,No
15750658,798,France,Male,37,8,0,3,No,No,110783.28,No
15578186,486,Germany,Male,37,9,115217.99,2,Yes,No,144995.33,No
15676519,615,Spain,Male,61,9,0,2,Yes,No,150227.85,Yes
15637954,730,France,Female,35,0,155470.55,1,Yes,Yes,53718.28,No
15758639,641,France,Male,37,7,0,2,Yes,No,75248.3,No
15613772,542,France,Male,39,3,135096.77,1,Yes,Yes,14353.43,Yes
15731744,692,France,Male,30,2,0,2,No,Yes,130486.57,No
15807709,714,Germany,Female,55,9,180075.22,1,Yes,Yes,100127.71,No
15714689,591,Spain,Male,29,1,97541.24,1,Yes,Yes,196356.17,No
15699005,710,France,Female,41,2,156067.05,1,Yes,Yes,9983.88,No
15624170,639,France,Female,38,4,81550.94,2,No,Yes,118974.77,No
15725679,531,France,Female,47,6,0,1,No,No,194998.34,Yes
15585865,673,France,Female,38,2,170061.92,2,No,No,134901.34,Yes
15804256,765,Germany,Male,36,8,92310.54,2,Yes,Yes,72924.56,No
15662403,622,France,Female,32,6,169089.38,2,Yes,No,101057.95,No
15733616,806,France,Male,40,5,80613.93,1,Yes,Yes,142838.64,No
15591995,757,Germany,Male,26,8,121581.56,2,Yes,Yes,127059.04,No
15677020,570,France,Female,58,8,0,1,No,Yes,116503.92,Yes
15727688,555,Spain,Male,32,4,0,2,Yes,Yes,54405.79,No
15715941,692,France,Male,54,5,0,2,Yes,Yes,88721.84,No
15714485,774,France,Male,60,5,85891.55,1,Yes,No,74135.48,Yes
15730059,638,Spain,Male,44,9,77637.35,2,Yes,Yes,111346.22,No
15715527,543,Spain,Female,41,4,0,1,No,No,194902.16,No
15576623,584,France,Male,31,5,0,2,Yes,No,31474.27,No
15805565,691,Germany,Male,30,7,116927.89,1,Yes,No,21198.39,No
15677307,684,Germany,Female,40,6,137326.65,1,Yes,No,186976.6,No
15773890,733,France,Male,22,5,0,2,Yes,Yes,117202.19,No
15598883,599,Spain,Female,37,2,0,2,Yes,Yes,143739.29,No
15568506,524,Germany,Female,31,10,67238.98,2,Yes,Yes,161811.23,No
15761043,632,Germany,Female,38,6,86569.76,2,Yes,No,98090.91,No
15782236,735,Spain,Male,34,5,0,2,No,No,71095.41,No
15593601,734,France,Male,34,6,133598.4,1,Yes,Yes,13107.24,No
15682048,605,France,Female,51,3,136188.78,1,Yes,Yes,67110.59,Yes
15746902,793,Spain,Male,38,9,0,2,Yes,No,88225.02,No
15752081,468,France,Female,56,10,0,3,No,Yes,62256.87,Yes
15781307,779,Germany,Male,37,7,120092.52,2,Yes,No,135925.72,No
15775912,698,France,Male,48,4,101238.24,2,No,Yes,177815.87,Yes
15745417,707,France,Male,58,6,89685.92,1,No,Yes,126471.13,No
15671256,850,France,Female,35,1,211774.31,1,Yes,No,188574.12,Yes
15653547,850,France,Male,56,7,131317.48,1,Yes,Yes,119175.45,No
15595766,527,Spain,Male,37,5,93722.73,2,Yes,Yes,139093.73,No
15742358,696,Germany,Male,32,8,101160.99,1,Yes,Yes,115916.55,No
15763274,661,France,Male,48,3,120320.54,1,No,No,96463.25,No
15786063,776,France,Female,31,2,0,2,Yes,Yes,112349.51,No
15600258,701,France,Male,43,2,0,2,Yes,Yes,165303.79,No
15573318,610,France,Male,26,8,0,2,Yes,No,166031.08,No
15653849,572,Germany,Female,48,3,152827.99,1,Yes,No,38411.79,Yes
15694272,673,France,Male,30,1,64097.75,1,Yes,Yes,77783.35,No
15736112,519,Spain,Female,57,2,119035.35,2,Yes,Yes,29871.79,No
15749851,702,Spain,Female,26,4,135219.57,1,No,Yes,59747.63,No
15663478,729,France,Male,32,6,93694.42,1,Yes,Yes,79919.13,No
15592300,543,Spain,Male,35,10,59408.63,1,Yes,No,76773.53,No
15567832,550,France,Female,40,7,114354.95,1,Yes,No,54018.93,No
15776780,608,France,Male,59,1,0,1,Yes,No,70649.64,Yes
15592846,639,Germany,Male,35,10,128173.9,2,Yes,No,59093.39,No
15739803,686,Spain,Male,34,9,0,2,Yes,No,127569.8,No
15794142,564,Germany,Female,62,5,114931.35,3,No,Yes,18260.98,Yes
15762729,745,Germany,Female,28,1,111071.36,1,Yes,No,73275.96,Yes
15667896,833,France,Male,37,8,151226.18,2,Yes,Yes,136129.49,No
15626578,622,France,Male,26,9,0,2,Yes,Yes,153237.59,No
15776223,597,France,Female,42,4,64740.12,1,Yes,Yes,106841.12,No
15705953,721,Spain,Male,51,0,169312.13,1,Yes,No,109078.35,Yes
15802593,504,France,Female,49,7,0,3,No,Yes,87822.14,Yes
15615457,842,Spain,Female,44,2,112652.08,2,Yes,No,126644.98,No
15708916,587,France,Male,38,0,0,2,Yes,No,47414.15,No
15720187,479,Germany,Female,30,7,143964.36,2,Yes,No,41879.99,No
15595440,508,France,Male,49,7,122451.46,2,Yes,Yes,75808.1,No
15600651,749,France,Male,24,1,0,3,Yes,Yes,47911.03,No
15750141,721,Germany,Female,36,3,65253.07,2,Yes,No,28737.78,No
15657284,674,Germany,Male,47,6,106901.94,1,Yes,Yes,2079.2,Yes
15763063,685,Spain,Female,25,10,128509.63,1,Yes,No,121562.33,No
15709324,417,France,Male,34,7,0,2,Yes,No,55003.79,No
15711309,574,Germany,Male,33,3,129834.67,1,Yes,No,193131.42,No
15775318,590,Spain,Female,51,3,154962.99,3,No,Yes,191932.27,Yes
15705515,587,Germany,Male,40,5,138241.9,2,Yes,No,159418.1,No
15634844,598,Germany,Male,41,3,91536.93,1,Yes,No,191468.78,Yes
15717046,741,Spain,Male,53,3,0,2,Yes,Yes,38913.68,No
15571816,850,Spain,Female,70,5,0,1,Yes,Yes,705.18,No
15670080,584,Germany,Female,29,7,105204.01,1,No,Yes,138490.03,No
15800440,650,Spain,Male,61,1,152968.73,1,No,Yes,82970.69,No
15665678,607,Spain,Male,36,8,158261.68,1,Yes,Yes,76744.72,No
15665956,509,France,Female,46,1,0,1,Yes,No,71244.59,Yes
15788126,689,Spain,Female,38,6,121021.05,1,Yes,Yes,12182.15,No
15811773,543,France,Male,36,4,0,2,Yes,Yes,141210.5,No
15651674,438,Spain,Female,54,2,0,1,No,No,191763.07,Yes
15689614,687,Spain,Female,63,1,137715.66,1,Yes,Yes,37938.74,No
15795564,737,Germany,Male,31,5,121192.22,2,Yes,Yes,74890.58,No
15706647,761,France,Male,31,7,0,3,Yes,Yes,166698.18,No
15728505,601,France,Male,44,1,100486.18,2,Yes,Yes,62678.53,No
15730076,651,France,Male,45,1,0,1,Yes,No,67740.08,Yes
15622003,745,France,Male,35,9,92566.53,2,Yes,No,161519.77,No
15607312,648,Spain,Female,49,10,0,2,Yes,Yes,159835.78,Yes
15644753,848,Spain,Male,40,3,110929.96,1,Yes,Yes,30876.84,No
15653620,546,France,Female,27,8,0,2,Yes,Yes,14858.1,No
15761986,439,Spain,Female,32,3,138901.61,1,Yes,No,75685.97,No
15633922,755,France,Male,30,4,123217.66,2,No,Yes,144183.1,No
15734674,593,France,Female,41,6,0,1,Yes,No,65170.66,No
15658032,701,France,Male,39,2,0,2,Yes,Yes,82526.92,No
15692671,701,Spain,Male,36,8,0,2,Yes,No,169161.46,No
15737741,607,Spain,Female,33,2,108431.87,2,No,Yes,109291.39,Yes
15576352,586,Spain,Female,57,3,0,2,No,Yes,6057.81,No
15753719,547,Germany,Female,30,9,72392.41,1,Yes,No,77077.14,No
15803689,647,Germany,Female,51,1,119741.77,2,No,No,54954.51,Yes
15718057,760,France,Female,51,2,100946.71,1,No,No,179614.8,Yes
15722010,621,Spain,Male,53,9,170491.84,1,Yes,No,35588.07,Yes
15680998,725,France,Male,44,5,0,1,Yes,Yes,117356.14,No
15614782,526,France,Male,36,1,0,1,Yes,No,160696.72,No
15591047,519,Spain,Female,47,6,157296.02,2,No,No,147278.43,Yes
15788291,713,Germany,Female,38,7,144606.22,1,Yes,Yes,56594.36,Yes
15604044,700,France,Male,38,8,134811.3,1,Yes,No,1299.75,No
15679587,666,France,Female,34,9,115897.12,1,Yes,Yes,25095.03,No
15775153,630,Spain,Male,32,4,82034,1,No,No,146326.45,No
15603925,779,Spain,Female,26,4,174318.13,2,No,Yes,38296.21,No
15680970,611,Germany,Female,41,2,114206.84,1,Yes,No,164061.6,No
15697183,685,Spain,Male,43,9,0,2,Yes,No,107811.28,No
15567446,646,Germany,Male,39,9,111574.41,1,Yes,Yes,30838.51,No
15637476,683,Germany,Female,57,5,162448.69,1,No,No,9221.78,Yes
15714939,484,Germany,Female,34,4,148249.54,1,No,Yes,33738.27,No
15683503,601,France,Female,43,8,0,3,No,Yes,110916.15,Yes
15645569,762,Spain,Female,26,7,123709.46,2,Yes,Yes,169654.57,No
15782569,687,France,Female,72,9,0,1,No,Yes,69829.4,No
15592387,566,France,Male,30,5,0,1,Yes,No,54926.51,Yes
15609286,702,France,Male,37,10,150525.8,1,Yes,Yes,94728.49,No
15814035,601,France,Male,29,9,0,1,Yes,Yes,80393.27,No
15661249,699,France,Male,53,4,0,2,No,Yes,111307.98,No
15629117,584,France,Male,28,10,0,2,Yes,No,19834.32,No
15607170,699,France,Male,35,5,0,2,Yes,Yes,78397.24,No
15586585,698,Germany,Female,51,2,111018.98,1,Yes,No,86410.28,No
15686611,495,France,Male,30,10,129755.99,1,No,No,172749.65,No
15603203,650,France,Female,27,6,0,2,Yes,No,1002.39,No
15619857,605,France,Female,64,2,129555.7,1,Yes,Yes,13601.79,No
15805062,667,Spain,Male,38,1,87202.38,1,Yes,Yes,77866.91,No
15660271,688,Germany,Male,26,8,146133.39,1,Yes,Yes,175296.76,No
15745295,727,Spain,Female,31,0,0,1,Yes,No,121751.04,Yes
15719352,754,Spain,Male,39,6,170184.99,2,Yes,No,89593.26,No
15766575,612,Germany,Female,62,8,140745.33,1,Yes,No,193437.89,Yes
15594594,546,Spain,Male,42,7,139070.51,1,Yes,Yes,86945,No
15646161,673,Spain,Female,37,8,0,2,Yes,Yes,183318.79,No
15682585,593,France,Male,35,9,114193.24,1,Yes,No,71154.1,No
15603134,656,Spain,Female,40,10,167878.5,1,No,Yes,151887.16,No
15636444,535,Germany,Female,53,5,141616.55,2,Yes,Yes,75888.65,No
15773456,678,Germany,Male,36,3,145747.67,2,No,Yes,89566.74,No
15745307,477,Spain,Female,48,2,129120.64,1,No,Yes,26475.79,No
15604119,850,Spain,Male,35,7,110349.82,1,No,No,126355.8,No
15626900,427,France,Male,29,1,141325.56,1,Yes,Yes,93839.3,No
15605447,752,France,Male,49,2,78653.84,1,Yes,No,7698.6,No
15589030,649,France,Male,47,1,0,2,Yes,Yes,145593.85,No
15692463,799,Spain,Female,28,3,142253.65,1,Yes,No,45042.56,No
15712403,589,France,Female,61,1,0,1,Yes,No,61108.56,Yes
15811762,583,Germany,Female,54,6,115988.86,1,Yes,No,57553.98,Yes
15718673,839,Spain,Female,33,10,75592.43,1,Yes,No,62674.42,No
15724282,540,Germany,Male,44,3,164113.04,2,Yes,Yes,12120.79,No
15738181,850,France,Male,31,6,67996.23,2,No,No,50129.87,Yes
15633648,696,Spain,Female,51,5,0,2,Yes,No,55022.43,No
15603323,660,Spain,Female,33,1,0,2,No,No,117834.91,No
15583725,682,France,Male,48,1,138778.15,1,No,Yes,168840.23,No
15588350,744,France,Female,43,10,147832.15,1,No,Yes,24234.11,No
15798398,785,France,Female,36,4,135438.4,1,No,No,190627.01,No
15784844,752,Spain,Male,48,5,116060.08,1,Yes,No,156618.38,Yes
15580684,706,France,Female,29,5,112564.62,1,Yes,No,42334.38,No
15809663,583,France,Female,27,1,125406.58,1,Yes,Yes,110784.42,No
15640078,660,Germany,Female,39,5,135134.99,1,Yes,No,173683,Yes
15698786,819,France,Female,39,9,133102.92,1,Yes,No,27046.46,Yes
15569807,673,France,Female,34,8,42157.08,1,Yes,No,20598.59,Yes
15730830,752,France,Female,30,3,0,2,Yes,Yes,104991.28,No
15805112,578,France,Male,38,7,82259.29,1,Yes,No,8996.97,No
15633064,438,France,Female,36,4,0,2,Yes,No,64420.5,No
15703119,652,France,Male,38,6,0,2,Yes,Yes,145700.22,No
15730447,629,France,Female,49,4,0,2,Yes,Yes,196335.48,No
15813850,720,France,Male,52,7,0,1,Yes,Yes,14781.12,No
15711889,668,France,Male,42,3,150461.07,1,Yes,No,108139.23,No
15664610,459,Germany,Male,48,4,133994.52,1,Yes,Yes,19287.06,Yes
15751710,729,Spain,Male,31,8,164870.81,2,Yes,Yes,9567.39,No
15692926,498,Germany,Male,25,8,121702.73,1,Yes,Yes,132210.49,No
15813741,549,Spain,Male,25,6,193858.2,1,No,Yes,21600.11,No
15698474,601,Germany,Female,54,1,131039.97,2,Yes,Yes,199661.5,No
15568595,544,France,Male,64,9,113829.45,1,Yes,Yes,124341.49,No
15603065,751,France,Female,30,6,0,2,Yes,No,15766.1,No
15592937,632,Germany,Female,41,3,81877.38,1,Yes,Yes,33642.21,No
15699637,694,Spain,Male,57,8,116326.07,1,Yes,Yes,117704.65,No
15667215,678,France,Male,31,2,0,2,Yes,Yes,58803.28,No
15788659,695,France,Male,46,4,0,2,Yes,Yes,137537.22,No
15763218,661,France,Female,41,1,0,2,No,Yes,131300.68,No
15645772,661,France,Male,33,9,0,2,Yes,Yes,84174.81,No
15725511,559,France,Female,31,3,127070.73,1,No,Yes,160941.78,No
15575024,503,France,Male,29,3,0,2,Yes,Yes,143954.99,No
15640825,695,Spain,Male,46,3,122549.64,1,Yes,Yes,56297.85,No
15662397,640,France,Female,42,5,176099.13,1,Yes,Yes,8404.73,No
15576368,624,Germany,Female,48,3,122388.38,2,No,No,30020.09,No
15674991,667,France,Male,42,9,0,2,No,Yes,58137.42,No
15721024,642,France,Male,26,0,0,1,No,No,47472.68,No
15745621,640,Spain,Female,32,6,118879.35,2,Yes,Yes,19131.71,No
15642394,529,Spain,Male,35,5,0,2,Yes,Yes,187288.5,No
15754605,563,France,Female,39,5,0,2,Yes,Yes,17603.81,No
15607040,593,Spain,Female,38,4,88736.44,2,Yes,No,67020.03,No
15715142,739,Germany,Male,45,7,102703.62,1,No,Yes,147802.94,Yes
15810978,788,Spain,Female,70,1,0,2,Yes,Yes,41610.62,No
15668886,684,Spain,Female,38,3,0,2,Yes,No,44255.65,No
15780804,482,France,Male,55,5,97318.25,1,No,Yes,78416.14,No
15613880,591,Spain,Male,58,5,128468.69,1,No,Yes,137254.55,No
15775238,651,Germany,Female,41,4,133432.59,1,No,Yes,151303.48,No
15786905,749,Germany,Female,40,8,141782.57,2,No,No,86333.63,No
15747867,583,France,Male,24,9,135125.28,1,No,No,89801.9,No
15600337,661,Spain,Male,42,2,178820.91,1,No,No,29358.57,Yes
15801277,715,France,Female,31,2,112212.14,2,Yes,Yes,181600.72,No
15579334,769,Germany,Female,45,5,126674.81,1,Yes,No,124118.71,Yes
15802741,625,France,Female,51,7,136294.97,1,Yes,No,38867.46,Yes
15720649,641,France,Female,36,5,66392.64,1,Yes,No,31106.67,No
15589493,716,Germany,Male,27,1,122552.34,2,Yes,No,67611.36,No
15688251,767,France,Male,43,1,76408.85,2,Yes,No,77837.63,No
15665238,745,Germany,Male,36,8,145071.24,1,No,No,6078.46,No
15740900,589,France,Male,34,6,0,2,Yes,Yes,177896.92,No
15681068,796,France,Female,45,2,109730.22,1,Yes,Yes,123882.73,No
15748625,664,France,Male,57,6,0,2,Yes,Yes,15304.08,No
15727299,445,Spain,Male,62,1,64119.38,1,Yes,Yes,76569.64,Yes
15620204,543,Germany,Female,57,1,106138.33,2,Yes,Yes,120657.32,Yes
15669516,746,Spain,Male,36,2,0,2,Yes,Yes,16436.56,No
15736534,742,Germany,Male,33,0,181656.51,1,Yes,Yes,107667.91,No
15803457,750,France,Female,32,5,0,2,Yes,No,95611.47,No
15659098,669,France,Male,30,7,95128.86,1,No,No,19799.26,No
15603436,594,Spain,Female,49,2,126615.94,2,No,Yes,123214.74,No
15566292,574,Spain,Male,36,1,0,2,No,Yes,71709.12,No
15808621,659,Germany,Male,36,2,76190.48,2,Yes,Yes,149066.14,No
15580148,750,Germany,Male,40,5,168286.81,3,Yes,No,20451.99,Yes
15776231,626,Germany,Male,35,4,88109.81,1,Yes,Yes,32825.5,No
15773809,620,France,Male,42,4,0,2,Yes,No,6232.31,No
15649423,580,France,Female,35,8,0,2,No,Yes,10357.03,No
15734886,686,France,Female,34,3,123971.51,2,Yes,No,147794.63,No
15722548,540,France,Male,48,0,148116.48,1,No,No,116973.48,No
15650288,634,Germany,Male,35,6,116269.01,1,Yes,No,129964.94,No
15629448,632,Spain,Male,38,1,120599.21,1,Yes,No,92816.86,No
15716164,501,France,Female,41,3,144260.5,1,Yes,No,172114.67,No
15807609,650,Spain,Female,25,3,86605.5,3,Yes,No,16649.31,Yes
15578977,786,France,Male,34,9,0,2,Yes,No,144517.19,No
15677369,554,Germany,Female,37,4,58629.97,1,No,No,182038.6,No
15804072,701,Spain,Female,42,5,0,2,No,No,24210.56,No
15696859,474,France,Male,45,10,0,2,No,No,172175.9,No
15653780,621,France,Female,43,5,0,1,Yes,Yes,47578.45,No
15721658,672,Spain,Female,56,2,209767.31,2,Yes,Yes,150694.42,Yes
15578761,459,Spain,Female,42,6,129634.25,2,Yes,Yes,177683.02,Yes
15736879,669,France,Male,23,1,0,2,No,No,66088.83,No
15571973,776,France,Female,38,2,169824.46,1,Yes,No,169291.7,No
15626742,694,France,Male,36,3,97530.25,1,Yes,Yes,117140.41,No
15672692,787,France,Female,42,10,145988.65,2,Yes,Yes,79510.37,No
15673570,580,France,Male,37,9,0,2,No,Yes,77108.66,No
15767432,711,France,Female,25,7,0,3,Yes,Yes,9679.28,No
15654238,673,France,Female,40,5,137494.28,1,Yes,No,81753.92,No
15612525,499,France,Female,57,1,0,1,No,No,131372.38,Yes
15812750,591,France,Male,24,6,147360,1,Yes,Yes,25310.82,No
15790757,769,France,Female,25,10,0,2,No,No,187925.75,No
15723873,657,Spain,Male,31,3,125167.02,1,No,No,98820.39,No
15744607,738,Germany,Male,43,9,121152.05,2,Yes,No,64166.7,Yes
15612966,545,Germany,Female,60,7,128981.07,1,No,Yes,176924.21,Yes
15784209,497,France,Male,47,6,0,1,Yes,Yes,90055.08,No
15794278,816,Spain,Male,67,6,151858.98,1,Yes,Yes,72814.31,No
15766741,525,France,Male,36,2,114628.4,1,No,Yes,168290.06,No
15661036,725,France,Male,46,6,0,2,Yes,No,161767.38,No
15705639,692,France,Female,28,8,95059.02,2,Yes,No,44420.18,No
15637414,618,France,Female,24,7,128736.39,1,No,Yes,37147.61,No
15716835,546,France,Male,24,8,156325.38,1,Yes,Yes,125381.02,No
15696231,635,France,Male,29,7,105405.97,1,Yes,Yes,149853.89,No
15641675,611,France,Female,49,2,88915.37,3,No,No,161435.02,Yes
15670755,650,France,Male,60,8,0,2,Yes,Yes,102925.76,No
15640059,606,France,Male,40,5,0,2,Yes,Yes,70899.27,No
15787619,844,France,Male,18,2,160980.03,1,No,No,145936.28,No
15587535,450,Spain,Female,46,5,177619.71,1,Yes,No,54227.06,No
15813034,727,Spain,Male,38,2,62276.99,1,Yes,Yes,59280.79,No
15698839,460,Germany,Male,46,4,127559.97,2,Yes,Yes,126952.5,No
15790314,649,France,Male,41,0,0,2,No,Yes,130567.02,No
15634245,758,Germany,Female,47,9,95523.16,1,Yes,No,73294.48,No
15677305,490,France,Female,35,7,107749.03,1,Yes,Yes,3937.37,No
15661526,815,Germany,Male,37,2,110777.26,2,Yes,No,2383.59,No
